BEGIN
                 fact_ref                 |      kind       |                                 file                                 | line |               symbol_name               |    class_name    |   caller_class   |               caller_name               |                 method                  |                                                                                                                      description                                                                                                                       |          run_id          
 be10e723ff50faa3a8a242272d0ac48c2e149b84 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  279 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: log (functions/src/modules/core/modules/access/services/access.service.ts:279)                                                                                      | 20260911_080454-00e1d9fd
 bfabcb3d17464759c6be95426cb433c33b6c1a64 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  382 | updateAccess                            |                  | OSKAccessService | updateAccess                            |                                         | call_expression in core/access: updateAccess -- inside: OSKAccessService -- calls: OSKAccessService.logger.logError (functions/src/modules/core/modules/access/services/access.service.ts:382)                                                         | 20260911_080454-00e1d9fd
 bfd99580d10e5b6eb9f554ed65ff9e4859f40ae8 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  565 | deleteAccessById                        |                  | OSKAccessService | deleteAccessById                        |                                         | call_expression in core/access: deleteAccessById -- inside: OSKAccessService -- calls: OSKAccessMessagePublisherService.publishMessageToAllACDs (functions/src/modules/core/modules/access/services/access.service.ts:565)                             | 20260911_080454-00e1d9fd
 bfea312b4ef8ea449494e9c4ad33b0ff7aa3644e | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  768 | _removeAccessIdFromUserInvitations      |                  | OSKAccessService | _removeAccessIdFromUserInvitations      |                                         | call_expression in core/access: _removeAccessIdFromUserInvitations -- inside: OSKAccessService -- calls: OSKUserSentInvitationController.getById (functions/src/modules/core/modules/access/services/access.service.ts:768)                            | 20260911_080454-00e1d9fd
 c24670f67269eb21b6c072a42e646576c15827b7 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |   84 | getAllUserAccesses                      |                  | OSKAccessService | getAllUserAccesses                      |                                         | call_expression in core/access: getAllUserAccesses -- inside: OSKAccessService -- calls: OSKUserAccessesController.default.getAll (functions/src/modules/core/modules/access/services/access.service.ts:84)                                            | 20260911_080454-00e1d9fd
 c5e72ed9f841f2ec45de62a8c07bd0d606430464 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  619 | _getAuthorizedDoorsAndCreateToken       |                  | OSKAccessService | _getAuthorizedDoorsAndCreateToken       |                                         | call_expression in core/access: _getAuthorizedDoorsAndCreateToken -- inside: OSKAccessService -- calls: OSKAccessUtilsService.getAccessControlDevicesPerDoor (functions/src/modules/core/modules/access/services/access.service.ts:619)                | 20260911_080454-00e1d9fd
 c73e3033512b7499caee21aa15aeef24eb3ce5ac | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  448 | updateAccess                            |                  | OSKAccessService | updateAccess                            |                                         | call_expression in core/access: updateAccess -- inside: OSKAccessService -- calls: updatedAccess.authorizedDoors.map (functions/src/modules/core/modules/access/services/access.service.ts:448)                                                        | 20260911_080454-00e1d9fd
 c97f090e0a25c011f1d004c53e5ca0c0a98e1301 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  648 | _getAuthorizedDoorsForStaffOrNonAppUser |                  | OSKAccessService | _getAuthorizedDoorsForStaffOrNonAppUser |                                         | call_expression in core/access: _getAuthorizedDoorsForStaffOrNonAppUser -- inside: OSKAccessService -- calls: buildingDoors.map (functions/src/modules/core/modules/access/services/access.service.ts:648)                                             | 20260911_080454-00e1d9fd
 cc791be3efcc1febfc28f6e43d0a2a17b00b8a72 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  582 | deleteAccessById                        |                  | OSKAccessService | deleteAccessById                        |                                         | call_expression in core/access: deleteAccessById -- inside: OSKAccessService -- calls: OSKAccessService.logger.logError (functions/src/modules/core/modules/access/services/access.service.ts:582)                                                     | 20260911_080454-00e1d9fd
 ccee12fd0a887fec78186afe8e361d425e52f57f | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  217 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKBuildingUnitNonAppUserController.default.getSafe (functions/src/modules/core/modules/access/services/access.service.ts:217)                                      | 20260911_080454-00e1d9fd
 cd831f8e9c3266b2efdce54b42587c22db4d6276 | service_method  | functions/src/modules/core/modules/access/services/access.service.ts |  591 | _getAuthorizedDoorsAndCreateToken       | OSKAccessService |                  |                                         | _getAuthorizedDoorsAndCreateToken       | service_method in core/access: _getAuthorizedDoorsAndCreateToken -- returns: Promise<OSKUserAuthorizedDoor[]> (functions/src/modules/core/modules/access/services/access.service.ts:591)                                                               | 20260911_080454-00e1d9fd
 d401cb615dbe91cc04749990564f649ef3e0be80 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  793 | getClearedAccessRights                  |                  | OSKAccessService | getClearedAccessRights                  |                                         | call_expression in core/access: getClearedAccessRights -- inside: OSKAccessService -- calls: Array.isArray (functions/src/modules/core/modules/access/services/access.service.ts:793)                                                                  | 20260911_080454-00e1d9fd
 d8051bb18d4e620fb0a2e2226ac7ce59197eb631 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |   96 | getAllUserAccessesPerBuilding           |                  | OSKAccessService | getAllUserAccessesPerBuilding           |                                         | call_expression in core/access: getAllUserAccessesPerBuilding -- inside: OSKAccessService -- calls: OSKAccessService.logger.logError (functions/src/modules/core/modules/access/services/access.service.ts:96)                                         | 20260911_080454-00e1d9fd
 d9d1c0e26c707391ebf70e7a9910a0d9a38b1011 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  426 | updateAccess                            |                  | OSKAccessService | updateAccess                            |                                         | call_expression in core/access: updateAccess -- inside: OSKAccessService -- calls: updatedAccess.authorizedDoors.map (functions/src/modules/core/modules/access/services/access.service.ts:426)                                                        | 20260911_080454-00e1d9fd
 da0abc2d81cfb871ce44b219a30965b6efdb8d79 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  233 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKNonAppUserAccessService.setupNonAppUserAccess (functions/src/modules/core/modules/access/services/access.service.ts:233)                                         | 20260911_080454-00e1d9fd
 da750d79f17da713b49a80eafcf4c5bd2301eaa5 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  411 | updateAccess                            |                  | OSKAccessService | updateAccess                            |                                         | call_expression in core/access: updateAccess -- inside: OSKAccessService -- calls: OSKAccessService.getClearedAccessRights (functions/src/modules/core/modules/access/services/access.service.ts:411)                                                  | 20260911_080454-00e1d9fd
 db820a0e992e48d2a9aa0c4dc74e281e2035f27c | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  143 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKAccessService.logger.logInfo (functions/src/modules/core/modules/access/services/access.service.ts:143)                                                          | 20260911_080454-00e1d9fd
 dd11edf73dd52033a9354620f2d1a62e80413fd2 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |   76 | getAllUserAccesses                      |                  | OSKAccessService | getAllUserAccesses                      |                                         | call_expression in core/access: getAllUserAccesses -- inside: OSKAccessService -- calls: OSKAccessService.logger.logError (functions/src/modules/core/modules/access/services/access.service.ts:76)                                                    | 20260911_080454-00e1d9fd
 ddbd6dc7cbbfe95f58ce76465b69f425ee3641e4 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  502 | deleteAccessById                        |                  | OSKAccessService | deleteAccessById                        |                                         | call_expression in core/access: deleteAccessById -- inside: OSKAccessService -- calls: currentUserAccesses.accesses.filter (functions/src/modules/core/modules/access/services/access.service.ts:502)                                                  | 20260911_080454-00e1d9fd
 e060ec238f38bb04b7a36f43bcf4221cd12de833 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  290 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKAccessService._getAuthorizedDoorsAndCreateToken (functions/src/modules/core/modules/access/services/access.service.ts:290)                                       | 20260911_080454-00e1d9fd
 e140cf38e91ba449aeea5a47bf57921455576238 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  238 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: log (functions/src/modules/core/modules/access/services/access.service.ts:238)                                                                                      | 20260911_080454-00e1d9fd
 e6484c92dd5dc4abc0ab2fbcb4b6b71b4cbb9e58 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  738 | _removeAccessIdFromUserInvitations      |                  | OSKAccessService | _removeAccessIdFromUserInvitations      |                                         | call_expression in core/access: _removeAccessIdFromUserInvitations -- inside: OSKAccessService -- calls: OSKUserInvitationController.default.queryUserInvitationsCollection (functions/src/modules/core/modules/access/services/access.service.ts:738) | 20260911_080454-00e1d9fd
 e7adf444d285a4a63cb595e0c339307a672d2272 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  525 | deleteAccessById                        |                  | OSKAccessService | deleteAccessById                        |                                         | call_expression in core/access: deleteAccessById -- inside: OSKAccessService -- calls: OSKBuildingAccessesController.default.deletePerUser (functions/src/modules/core/modules/access/services/access.service.ts:525)                                  | 20260911_080454-00e1d9fd
 e862b7d53799914458ba121b1cbde42f5c97f28f | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  164 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKAccessService.logger.logInfo (functions/src/modules/core/modules/access/services/access.service.ts:164)                                                          | 20260911_080454-00e1d9fd
 e8a57b6c074ecf78bcd6242fc85c762b04373587 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  330 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKAccessMessagePublisherService.publishMessageToAllACDs (functions/src/modules/core/modules/access/services/access.service.ts:330)                                 | 20260911_080454-00e1d9fd
 ea2de6ef2fa52bfa5b212fd26d8552f4a4ed90dc | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  354 | updateAccess                            |                  | OSKAccessService | updateAccess                            |                                         | call_expression in core/access: updateAccess -- inside: OSKAccessService -- calls: OSKAccessService.logger.logError (functions/src/modules/core/modules/access/services/access.service.ts:354)                                                         | 20260911_080454-00e1d9fd
 eb5f1ada06e6784c22ef819c2de0292c502e38ae | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  266 | createAccess                            |                  | OSKAccessService | createAccess                            |                                         | call_expression in core/access: createAccess -- inside: OSKAccessService -- calls: OSKAccessMessagePublisherService.publishMessageToAllACDs (functions/src/modules/core/modules/access/services/access.service.ts:266)                                 | 20260911_080454-00e1d9fd
 ed7e30e963588d1cca3886b35caa461506540f27 | source_class    | functions/src/modules/core/modules/access/services/access.service.ts |   68 | OSKAccessService                        | OSKAccessService |                  |                                         |                                         | source_class in core/access: OSKAccessService (functions/src/modules/core/modules/access/services/access.service.ts:68)                                                                                                                                | 20260911_080454-00e1d9fd
 f1a2ea2650bace66bf781ccd4c2844c7ad4d4b32 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  761 | _removeAccessIdFromUserInvitations      |                  | OSKAccessService | _removeAccessIdFromUserInvitations      |                                         | call_expression in core/access: _removeAccessIdFromUserInvitations -- inside: OSKAccessService -- calls: OSKUserInvitationBuildingController.default.update (functions/src/modules/core/modules/access/services/access.service.ts:761)                 | 20260911_080454-00e1d9fd
 fb55e69b99175c45b134664950ccb3c61c8d8f58 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  747 | _removeAccessIdFromUserInvitations      |                  | OSKAccessService | _removeAccessIdFromUserInvitations      |                                         | call_expression in core/access: _removeAccessIdFromUserInvitations -- inside: OSKAccessService -- calls: OSKUserInvitationController.default.update (functions/src/modules/core/modules/access/services/access.service.ts:747)                         | 20260911_080454-00e1d9fd
 fd236f750d5b02976658179130baa8b2d96c6d52 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  652 | _getAuthorizedDoorsForStaffOrNonAppUser |                  | OSKAccessService | _getAuthorizedDoorsForStaffOrNonAppUser |                                         | call_expression in core/access: _getAuthorizedDoorsForStaffOrNonAppUser -- inside: OSKAccessService -- calls: OSKAccessUtilsService.getAccessControlDevicesPerDoor (functions/src/modules/core/modules/access/services/access.service.ts:652)          | 20260911_080454-00e1d9fd
 fdde4183850d8805920316ca7a6e82a13d6b50e5 | call_expression | functions/src/modules/core/modules/access/services/access.service.ts |  104 | getAllUserAccessesPerBuilding           |                  | OSKAccessService | getAllUserAccessesPerBuilding           |                                         | call_expression in core/access: getAllUserAccessesPerBuilding -- inside: OSKAccessService -- calls: OSKUserAccessesController.default.getPerBuilding (functions/src/modules/core/modules/access/services/access.service.ts:104)                        | 20260911_080454-00e1d9fd
(125 rows)

 edge_id |             source_fact_ref              |             target_fact_ref              |    source_repo     |    target_repo     | connection_type | resolution_status | provenance  |         generated_at          
---------+------------------------------------------+------------------------------------------+--------------------+--------------------+-----------------+-------------------+-------------+-------------------------------
    5712 | 2580766edead7c05a06c8ba91c311991e9aed8bf | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    5740 | c3a113b3b48820b642262cf11e1b01063041dab0 | 664360d870a40fdbb360acc24cf7ad8a1353eb93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    5741 | bfe692fb7e8cddc56fdd6d64ed80cec79001b95a | 664360d870a40fdbb360acc24cf7ad8a1353eb93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    5742 | 4081437258a0f3f2bc2e75a15f3d5c44986fd185 | 664360d870a40fdbb360acc24cf7ad8a1353eb93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    5765 | e1697ca1a0893a827c48d14c0122793e2dd7ea6a | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    5766 | a51d0caccf28c8d780aeee22b640662267dac158 | 664360d870a40fdbb360acc24cf7ad8a1353eb93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6078 | 1c401908b569bdcd87c43ba014b4b82e2d28f2dd | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6090 | b1c6530b6e5e0b8d2b4dd91024115417e1fcca3d | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6096 | 357ce8962f1c8ab6248267fb0612fba9417d7857 | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6097 | 05ff76e40128d38842b4933ca418022d91cc36a6 | 664360d870a40fdbb360acc24cf7ad8a1353eb93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6160 | 42653fbc0a155f0d0fa7aa031908a8ada8d4b4a6 | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6291 | e7adf444d285a4a63cb595e0c339307a672d2272 | cb68e13d5f98a9955b2da4a5332f9e75a591b3f7 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6292 | 2a8431174e5637392c60e7f72676a127200913f3 | 1f400a421fd7d2be714fbfd4e9bcd3d158143512 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6293 | 8f9002cc9d90aaceb70cd15db545f69f6436bdb5 | e8e0b66a7b2e220a77b93649314c8565295c98ae | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6294 | 6b9b75125c500a090e21035dd16312c67350a36f | e8e0b66a7b2e220a77b93649314c8565295c98ae | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6295 | 38d075462e473edb9f2a5c7030d2aca10bc87488 | 509e2fc0d83e74da778065ac5d024a7c80836f93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6296 | 133b43f1b66c6d0eaa461d4f3b3b19675c20b19c | 509e2fc0d83e74da778065ac5d024a7c80836f93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6297 | bcb8ffddda40b52e3918df73663a5cd5e9171ccd | 509e2fc0d83e74da778065ac5d024a7c80836f93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6298 | 1600d7df24e3324a1b61592c045ff9657f282b7d | 93135ed08a2dc3366796fb37f0cc0cdbca25171d | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6299 | 7f9b5f1fb12bbf82d403247cd8afb8a1dc231a32 | 93135ed08a2dc3366796fb37f0cc0cdbca25171d | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6300 | 5c1e478308846094260aa37a639a99154e6c05f0 | d4dce54cc8ef392d8bf0ab2e26049c21def1cc85 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6301 | 40cfc52431e3192a67998bbbc1ead0c02eb27b68 | f710041fa83d9c15005039cf205c778a15102e5e | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6302 | ccee12fd0a887fec78186afe8e361d425e52f57f | 9e7740880e27603bd555c1198f1d35e53a327320 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6303 | 06550c4045257e045f5da86e8b6284ae7717fce7 | e472b1c0c3d5ae679c145579fb9daff3016eea2f | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6304 | da0abc2d81cfb871ce44b219a30965b6efdb8d79 | bc7e5120f1e1a881ca98b8904ba0f43f2c57e16a | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6305 | 2742d2bdd8df1ba004c651a1b6baffbe78f45547 | 93a487e5abc626424fb873cdba874e10fde933b7 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6306 | 7f4083473ee57d4218b57efa7eabc72c776bcca4 | 278bb6dc3b0a0690d4b3052127aec92cf029d430 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6307 | 73d6a933e523a86297c93d2f6a9691ceff3f4394 | a3a68f3a297507e53ef7814b0e466ab75df582dd | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6308 | a71fb42134584e897fc397e2ca26f6ba4c4e8037 | 457f56e761e1b07f1be0368ee850265f1b8a0b47 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6309 | a0e5cedf43c70335d453a7099ffdf9174515702e | d163d5a9057ce9f93a49f0d33114ec99e0fe405f | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6310 | c24670f67269eb21b6c072a42e646576c15827b7 | 291d43082cdf232f918855227c3bb7aedf51e5a5 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6311 | 92e734b0d92c447923849aeee027adcefb2283a4 | 6aad37fcc6990270c7cb53a7a5b8123bbfc48445 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6312 | fdde4183850d8805920316ca7a6e82a13d6b50e5 | 6aad37fcc6990270c7cb53a7a5b8123bbfc48445 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6313 | 541f9a5f6d4c556411822a30d9540ff9b9ad83fe | 6aad37fcc6990270c7cb53a7a5b8123bbfc48445 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6314 | 91da21311f29de6cb86d4df3d721af6bed22dfc0 | e5dd0096489d9410e82c7a89c2e56154befafc03 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6315 | 51a9ec6ce3f76856dee77d69bb0441ebf86a0098 | e5dd0096489d9410e82c7a89c2e56154befafc03 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6316 | ad4c7c249f041df55d0d0d1c40769494a0ce7298 | 725f23bbfad51591ced78680ec532127f2d9361f | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6317 | b15ad1e95e0accd3d73f60aaccaef041c3ea407f | feaa8fac624eb95b6267c762e0a21c82beec0d04 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6318 | 968f7386cbe4347e97f84d5da191eba8ba6038e5 | 9905688aa2b09ad9b0429bac8d8fcf830c893ad3 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6319 | 48aec6fcb6a27fa61f432c1b4488a4dbd8c690f3 | 9905688aa2b09ad9b0429bac8d8fcf830c893ad3 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6320 | 8fc7332f7c05a9a7bc7e02a85ed7548e852b134a | 17fbe97c1193bc1708876895ea00a4caf618c529 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6321 | f1a2ea2650bace66bf781ccd4c2844c7ad4d4b32 | ad840b5fb03fad050f30e2e3c7e5d5a240658709 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6322 | e6484c92dd5dc4abc0ab2fbcb4b6b71b4cbb9e58 | abca61a442b85800f5cba9bad9549fed48c2481a | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6323 | fb55e69b99175c45b134664950ccb3c61c8d8f58 | 139983026b2a42f081f43b41c03ac0c222795593 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6324 | 492c795a4c9aca313f3968d90eb30d40e0567590 | 12ef3c0f1780571202608418d96323c48b47ef95 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6325 | 4de99bba15b5cbca0f0457c0fe80258c505a5dee | bd07f062faa55c859f84673cc568531163d9b2da | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6326 | bfea312b4ef8ea449494e9c4ad33b0ff7aa3644e | 357c2856c8db7c4925b7a68fbe9ea73248317511 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6327 | 451ecc23c7b09698bceabf936582338afb7573fe | 4737d00fd0a2434bed44e56b6866ace5da5bce3e | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6506 | 6044ff9e89d63402ced78872a5da3099a1fb63be | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6695 | 95227d6f06012b24dda6cd18b36709fd030a28ba | 664360d870a40fdbb360acc24cf7ad8a1353eb93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6696 | b1bf2ad2603cda9b4fa20be7980456184c99f02d | 664360d870a40fdbb360acc24cf7ad8a1353eb93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6697 | 67ae1b5143ea7860a59ba33648eefc5f65b6ee2c | 664360d870a40fdbb360acc24cf7ad8a1353eb93 | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6698 | 6bf184f3aecf9bc4b18886e3dbf6d8d08d7010b0 | 0ffd0e4019572ea1bfe926939bf00a668e6787fa | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6699 | 6089631da2b148019e4e573cc67584977ebe0b5e | 0ffd0e4019572ea1bfe926939bf00a668e6787fa | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6805 | 89454e8e9a0d89f65d555d5e4c71ff24729222a0 | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    6806 | c9414c5ec27779ea511f74725241cbe403324832 | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
    7039 | 79a62cb2a1436ca67666b3eb644db66414018e65 | 9c39cd355e9488f292a005512a28dc9a6337db3b | firebase-oskey-dev | firebase-oskey-dev | INTRA_REPO_CALL | confirmed         | ast_derived | 2026-09-11 12:03:45.393458+00
